GeneID1	GeneID2
55957	57655
57655	57817
57817	58510
58510	6324
6324	7392
7392	79171
79171	79713
79713	90075
90075	93099
93099	933
933	9757
9757	100113382
100113382	100125288
100125288	10053
10053	1032
1032	10498
10498	11018
11018	11140
11140	112812
112812	125950
125950	147727
147727	1785
1785	1786
1786	255809
255809	3383
3383	3385
3385	3386
3386	3609
3609	388503
388503	51073
51073	5141
5141	53637
53637	55337
55337	57153
57153	65095
65095	6597
6597	692229
692229	692312
692312	7087
7087	7297
7297	78992
78992	81890
81890	83854
83854	84971
84971	8666
8666	90580
90580	9294
9294	9817
9817	100126781
100126781	112703
112703	11284
11284	114132
114132	126119
126119	126123
126123	160
160	22809
22809	23636
23636	256236
256236	25888
25888	259307
259307	284361
284361	2854
2854	3748
3748	400709
400709	4606
4606	50944
50944	51231
51231	53635
53635	5424
5424	554235
554235	6320
6320	6689
6689	692202
692202	692203
692203	692204
692204	7376
7376	79735
79735	79784
79784	80199
80199	81857
81857	84258
84258	84335
84335	84798
84798	93650
93650	94030
94030	9476
9476	10224
10224	10535
10535	10661
10661	147837
147837	163049
163049	163051
163051	163059
163059	1725
1725	1777
1777	199699
199699	2193
2193	22983
22983	256126
256126	2639
2639	26810
26810	284391
284391	29911
29911	30000
30000	3726
3726	388507
388507	4125
4125	439
439	4784
4784	51398
51398	51710
51710	54831
54831	57474
57474	5886
5886	7001
7001	729747
729747	7568
7568	7695
7695	79002
79002	79973
79973	811
811	83546
83546	84261
84261	84292
84292	90480
90480	90576
90576	90589
90589	115948
115948	115950
115950	126068
126068	126069
126069	126070
126070	126074
126074	126075
126075	1264
1264	147841
147841	1995
1995	199692
199692	2057
2057	25959
25959	26526
26526	284390
284390	374882
374882	3949
3949	401898
401898	51295
51295	54
54	55552
55552	5589
5589	55908
55908	57139
57139	57572
57572	64748
64748	7620
7620	84337
84337	90592
90592	90594
90594	9545
9545	10147
10147	126382
126382	1463
1463	148113
148113	23383
23383	284439
284439	284440
284440	374887
374887	404037
404037	4207
4207	440515
440515	51079
51079	51291
51291	53345
53345	54815
54815	54929
54929	56242
56242	57130
57130	57794
57794	7561
7561	80714
80714	81931
81931	83983
83983	8625
8625	91120
91120	9170
9170	93436
93436	94039
94039	148206
148206	163227
163227	170959
170959	284443
284443	353088
353088	7562
7562	7594
7594	7757
7757	80264
80264	57616
57616	113835
113835	148198
148198	163223
163223	342994
342994	57615
57615	7652
7652	148213
148213	171392
171392	388524
388524	7644
7644	8725
8725	898
898	9745
9745	10775
10775	7386
7386	79156
79156	83636
83636	147991
147991	22847
22847	388531
388531	390916
390916	84079
84079	9141
9141	91646
91646	10870
10870	1155
1155	1346
1346	147929
147929	163081
163081	163183
163183	199745
199745	25999
25999	284403
284403	284406
284406	333
333	339324
339324	4868
4868	5438
5438	57677
57677	57711
57711	644096
644096	7305
7305	7705
7705	79414
79414	826
826	84063
84063	84807
84807	84911
84911	84924
84924	84964
84964	92283
92283	100126799
100126799	100126800
100126800	100131137
100131137	10945
10945	114783
114783	126147
126147	1406
1406	1628
1628	163071
163071	171169
171169	2014
2014	22900
22900	23546
23546	2523
2523	2524
2524	26291
26291	284358
284358	284359
284359	2906
2906	3770
3770	3978
3978	54854
54854	54922
54922	55260
55260	56344
56344	56848
56848	587
587	6141
6141	64100
64100	653677
653677	6820
6820	6822
6822	770
770	83743
83743	8605
8605	9266
9266	93233
93233	100271832
100271832	151325
151325	25780
25780	25940
25940	285045
285045	4052
4052	129787
129787	26751
26751	285016
285016	391343
391343	52
52	54221
54221	642273
642273	129293
129293	1768
1768	388965
388965	8802
8802	9168
9168	645367
645367	23040
23040	7173
7173	7837
7837	129607
129607	150622
150622	400940
400940	91543
91543	9781
9781	730811
730811	246243
246243	51112
51112	55256
55256	55821
55821	6201
6201	7260
7260	78989
78989	151449
151449	23369
23369	388
388	4148
4148	57539
57539	60526
60526	6382
6382	64342
64342	9741
9741	54454
54454	6664
6664	129642
129642	339788
339788	3398
3398	57498
57498	10578
10578	10618
10618	10713
10713	10791
10791	129303
129303	2677
2677	284948
284948	388969
388969	4144
4144	51255
51255	54884
54884	56888
56888	6439
6439	822
822	83439
83439	84173
84173	84913
84913	8673
8673	8869
8869	10130
10130	192668
192668	245973
245973	29841
29841	3241
3241	348738
348738	3754
3754	4953
4953	6241
6241	79954
79954	8462
8462	10971
10971	285148
285148	51692
51692	6868
6868	8853
8853	9014
9014	9270
9270	285051
285051	2956
2956	4072
4072	4436
4436	56660
56660	57217
57217	80204
80204	805
805	28951
28951	151354
151354	10408
10408	1653
1653	4613
4613	51594
51594	81553
81553	343930
343930	348654
348654	3790
3790	729475
729475	7447
7447	79677
79677	93034
93034	130497
130497	130502
130502	338
338	10865
10865	150763
150763	150771
150771	151
151	1844
1844	200539
200539	23020
23020	23397
23397	26504
26504	26505
26505	285033
285033	431705
431705	51239
51239	51252
51252	54910
54910	55654
55654	55683
55683	56910
56910	729234
729234	81562
81562	90342
90342	93082
93082	9391
9391	100128731
100128731	10113
10113	10669
10669	11117
11117	11321
11321	130557
130557	150921
150921	200634
200634	22924
22924	22950
22950	2498
2498	26160
26160	2646
2646	285126
285126	2976
2976	29959
29959	339779
339779	3795
3795	4358
4358	51374
51374	54867
54867	5496
5496	56896
56896	57159
57159	60509
60509	64080
64080	64838
64838	7349
7349	7781
7781	790
790	79635
79635	84226
84226	84450
84450	84696
84696	8884
8884	8890
8890	9553
9553	9577
9577	9784
9784	9913
9913	100130449
100130449	11132
11132	130916
130916	189
189	23178
23178	25992
25992	2817
2817	285193
285193	2859
2859	3069
3069	375318
375318	4735
4735	50636
50636	51281
51281	547
547	5510
5510	57140
57140	653437
653437	79919
79919	9855
9855	165186
165186	23160
23160	238
238	26796
26796	388939
388939	79745
79745	253558
253558	51646
51646	79623
79623	81606
81606	92291
92291	30845
30845	440854
440854	51072
51072	6716
6716	7498
7498	55622
55622	55676
55676	57448
57448	58484
58484	6683
6683	84272
84272	84661
84661	51232
51232	5212
5212	6801
6801	9637
9637	10153
10153	10602
10602	23683
23683	253635
253635	25797
25797	391365
391365	54497
54497	55471
55471	5610
5610	100271715
100271715	130733
130733	344387
344387	6654
6654	80745
80745	8491
8491	6546
6546	165140
165140	170850
170850	23498
23498	27436
27436	57504
57504	91461
91461	9167
9167	10736
10736	55133
55133	5581
5581	6496
6496	2492
2492	9378
9378	10936
10936	23198
23198	27248
27248	494143
494143	51130
51130	129852
129852	388951
388951	400954
400954	56969
56969	6711
6711	98
98	114800
114800	2202
2202	55120
55120	7444
7444	53335
53335	5966
5966	64895
64895	10097
10097	200734
200734	23177
23177	5861
5861	6509
6509	29094
29094	51542
51542	54812
54812	57162
57162	9792
9792	54465
54465	100189589
100189589	10505
10505	10797
10797	116540
116540	130951
130951	151534
151534	1639
1639	165545
165545	1716
1716	1796
1796	200424
200424	23559
23559	27429
27429	3099
3099	3196
3196	388962
388962	550
550	55233
55233	57835
57835	6242
6242	64427
64427	72
72	7841
7841	83444
83444	84058
84058	84695
84695	84759
84759	84865
84865	85474
85474	80059
80059	130120
130120	1496
1496	5068
5068	5967
5967	5968
5968	5969
5969	347730
347730	285189
285189	653489
653489	80146
80146	84417
84417	84620
84620	10989
10989	25885
25885	400966
400966	51318
51318	51652
51652	55037
55037	55818
55818	64795
64795	65055
65055	692225
692225	7844
7844	925
925	926
926	10461
10461	129804
129804	150465
150465	376940
376940	64682
64682	84524
84524	84910
84910	112597
112597	285074
285074	5342
5342	285190
285190	60482
60482	729121
729121	10913
10913	165055
165055	27233
27233	3987
3987	442038
442038	5903
5903	6819
6819	9648
9648	151011
151011	344558
344558	65124
65124	205251
205251	4867
4867	729540
729540	7851
7851	96626
96626	10018
10018	541471
541471	55289
55289	652919
652919	699
699	150572
150572	200523
200523	2168
2168	22934
22934	51315
51315	55258
55258	645784
645784	9451
9451	129868
129868	150696
150696	30818
30818	4118
4118	51011
51011	64969
64969	7549
7549	84874
84874	130827
130827	3554
3554	389015
389015	6549
6549	7850
7850	84804
84804	8807
8807	8808
8808	8809
8809	9173
9173	150568
150568	5455
5455	10096
10096	11159
11159	118433
118433	375260
375260	654412
654412	80255
80255	84771
84771	57628
57628	51141
51141	54520
54520	8886
8886	130355
130355	140738
140738	1622
1622	165257
165257	2019
2019	55240
55240	6344
6344	8685
8685	129684
129684	10746
10746	2071
2071	274
274	2995
2995	339761
339761	55677
55677	5624
5624	112714
112714	26469
26469	440905
440905	55627
55627	653275
653275	728378
728378	80097
80097	84084
84084	84317
84317	91409
91409	92856
92856	100132708
100132708	113457
113457	130074
130074	150776
150776	150786
150786	205147
205147	344561
344561	401010
401010	445582
445582	50649
50649	55041
55041	653784
653784	2863
2863	29798
29798	408029
408029	554226
554226	90557
90557	116372
116372	344148
344148	151162
151162	4249
4249	81615
81615	1615
1615	23190
23190	23518
23518	3938
3938	4175
4175	7852
7852	84083
84083	80731
80731	3176
3176	339745
339745	11249
11249	53353
53353	55843
55843	8942
8942	79712
79712	9839
9839	728773
728773	5000
5000	55777
55777	92
92	130574
130574	130576
130576	26122
26122	3800
3800	27249
27249	375287
375287	390
390	55183
55183	7130
7130	9111
9111	10254
10254	114793
114793	26225
26225	4703
4703	785
785	151188
151188	55660
55660	114805
114805	56475
56475	3760
3760	4929
4929	11227
11227	2820
2820	57471
57471	9595
9595	130399
130399	130940
130940	151531
151531	90
90	151525
151525	29994
29994	8502
8502	85461
85461	92196
92196	22925
22925	3694
3694	4065
4065	5937
5937	64844
64844	10010
10010	10213
10213	10716
10716	1803
1803	2191
2191	25801
25801	2641
2641	57282
57282	64135
64135	90134
90134	55137
55137	151258
151258	22837
22837	2888
2888	6326
6326	6328
6328	2591
2591	6323
6323	6332
6332	6335
6335	79809
79809	80034
80034	129446
129446	27347
27347	8708
8708	10170
10170	115677
115677	253782
253782	4036
4036	57405
57405	57818
57818	8647
8647	10324
10324	129880
129880	129881
129881	130507
130507	140469
140469	151230
151230	29081
29081	493911
493911	6741
6741	79675
79675	9360
9360	2571
2571	26003
26003	389058
389058	79828
79828	80067
80067	9874
9874	1745
1745	1746
1746	1781
1781	254042
254042	79901
79901	8520
8520	8604
8604	11069
11069	3655
3655	5163
5163	51776
51776	83879
83879	91149
91149	29789
29789	6670
6670	79634
79634	9541
9541	1123
1123	1134
1134	1386
1386	151556
151556	518
518	7456
7456	10651
10651	3231
3231	3232
3232	3233
3233	3234
3234	3235
3235	3236
3236	3237
3237	3238
3238	3239
3239	344191
344191	80856
80856	220988
220988	4780
4780	8540
8540	114880
114880	129831
129831	150737
150737	50940
50940	92104
92104	285025
285025	494513
494513	51661
51661	65977
65977	7273
7273	8575
8575	91404
91404	151126
151126	57703
57703	10477
10477	151242
151242	3676
3676	375298
375298	4760
4760	5136
5136	6744
6744	10787
10787	129401
129401	142679
142679	2487
2487	54431
54431	91752
91752	401024
401024	10203
10203	151112
151112	165215
165215	3685
3685	55854
55854	51454
51454	7035
7035	116093
116093	1281
1281	1290
1290	150709
150709	26275
26275	2660
2660	30061
30061	3628
3628	5378
5378	54529
54529	54842
54842	64172
64172	84128
84128	84281
84281	94101
94101	2744
2744	4430
4430	4664
4664	6772
6772	6775
6775	23671
23671	64859
64859	8436
8436	64002
64002	56171
56171	57181
57181	57520
57520	9262
9262	23451
23451	284992
284992	401027
401027	80055
80055	91526
91526	9330
9330	130132
130132	25843
25843	3329
3329	3336
3336	5334
5334	66037
66037	80219
80219	92935
92935	23314
23314	129450
129450	150538
150538	205327
205327	26010
26010	79568
79568	1195
1195	130535
130535	130540
130540	151246
151246	285172
285172	316
316	344454
344454	4709
4709	4999
4999	53938
53938	60491
60491	66008
66008	841
841	843
843	8837
8837	9689
9689	100113392
100113392	151254
151254	51602
51602	55437
55437	57679
57679	58538
58538	65061
65061	65062
65062	659
659	692058
692058	692110
692110	7341
7341	8324
8324	10152
10152	130026
130026	150864
150864	55759
55759	57404
57404	65065
65065	79800
79800	1493
1493	29851
29851	65059
65059	940
940	117583
117583	1933
1933	26798
26798	2825
2825	4719
4719	54891
54891	57683
57683	619569
619569	8828
8828	130749
130749	130752
130752	200726
200726	22868
22868	391475
391475	8609
8609	8745
8745	1385
1385	1418
1418	1419
1419	1420
1420	1421
1421	151194
151194	151195
151195	200576
200576	3417
3417	389072
389072	389073
389073	5746
5746	7855
7855	151050
151050	285175
285175	33
33	4133
4133	4632
4632	6120
6120	10314
10314	1373
1373	2066
2066	29034
29034	22807
22807	79582
79582	402117
402117	2335
2335	26154
26154	471
471	580
580	50485
50485	55686
55686	55825
55825	57574
57574	7520
7520	92691
92691	3485
3485	3488
3488	6168
6168	7141
7141	729582
729582	10109
10109	14
14	151306
151306	25953
25953	285180
285180	3577
3577	3579
3579	3580
3580	375307
375307	58190
58190	64114
64114	6556
6556	7145
7145	7429
7429	10058
10058	130617
130617	1412
1412	151295
151295	151300
151300	1593
1593	1674
1674	23549
23549	255101
255101	27013
27013	27148
27148	3300
3300	3549
3549	53632
53632	54738
54738	55139
55139	57695
57695	5798
5798	617
617	64320
64320	7277
7277	7475
7475	7701
7701	79065
79065	79137
79137	79411
79411	79840
79840	80086
80086	80326
80326	84812
84812	8576
8576	8941
8941	9125
9125	9654
9654	10290
10290	114790
114790	130612
130612	23363
23363	29926
29926	3623
3623	55515
55515	6508
6508	79586
79586	2043
2043	130367
130367	151278
151278	5077
5077	10056
10056	116255
116255	2181
2181	23704
23704	130340
130340	5270
5270	57590
57590	65080
65080	7857
7857	79843
79843	55619
55619	57624
57624	8452
8452	1285
1285	1286
1286	3667
3667	56947
56947	79853
79853	84236
84236	164781
164781	3267
3267	56918
56918	6364
6364	80309
80309	80704
80704	55022
55022	92737
92737	11262
11262	130888
130888	151473
151473	3431
3431	6672
6672	9320
9320	93349
93349	130560
130560	257407
257407	3357
3357	51719
51719	5707
5707	80210
80210	81618
81618	9290
9290	93010
93010	1144
1144	1146
1146	200765
200765	248
248	25791
25791	26058
26058	3635
3635	3769
3769	389084
389084	4759
4759	55054
55054	6295
6295	677772
677772	677775
677775	80303
80303	8527
8527	9427
9427	9470
9470	414061
414061	54657
54657	55230
55230	55355
55355	6694
6694	79054
79054	10123
10123	23677
23677	116987
116987	2637
2637	401036
401036	79781
79781	10920
10920	1293
1293	57007
57007	10267
10267	140739
140739	151174
151174	26146
26146	339768
339768	375316
375316	377007
377007	51052
51052	51540
51540	55502
55502	64284
64284	79083
79083	80895
80895	8864
8864	9208
9208	150677
150677	150678
150678	150681
150681	389090
389090	4705
4705	643905
643905	10120
10120	1329
1329	151313
151313	23505
23505	57730
57730	7535
7535	150468
150468	150472
150472	200350
200350	23550
23550	26525
26525	27177
27177	27178
27178	27179
27179	3552
3552	3553
3553	3557
3557	56300
56300	654433
654433	6574
6574	7849
7849	84172
84172	84269
84269	84639
84639	11320
11320	1261
1261	200403
200403	25972
25972	343990
343990	3631
3631	493753
493753	80705
80705	23332
23332	2736
2736	29842
29842	2840
2840	4648
4648	5433
5433	55339
55339	55679
55679	56886
56886	79595
79595	83607
83607	84826
84826	9394
9394	7247
7247	84365
84365	51665
51665	9759
9759	10139
10139	11083
11083	1137
1137	128408
128408	128414
128414	140685
140685	140701
140701	1917
1917	26205
26205	3785
3785	50861
50861	51750
51750	54915
54915	54923
54923	54994
54994	55738
55738	56731
56731	5753
5753	57642
57642	63910
63910	6725
6725	7165
7165	768096
768096	768097
768097	79025
79025	79144
79144	79444
79444	80331
80331	84619
84619	85441
85441	8771
8771	10616
10616	113278
113278	128637
128637	140680
140680	140809
140809	140850
140850	140881
140881	1457
1457	245938
245938	245939
245939	343637
343637	400830
400830	51378
51378	57761
57761	6666
6666	6939
6939	80023
80023	81623
81623	83541
83541	85364
85364	85508
85508	10326
10326	128646
128646	140885
140885	2280
2280	27111
27111	284759
284759	400831
400831	5173
5173	55321
55321	55423
55423	55968
55968	642636
642636	9491
9491	9751
9751	26074
26074	51126
51126	51340
51340	54453
54453	57419
57419	10483
10483	10621
10621	10741
10741	140856
140856	29075
29075	388789
388789	55184
55184	57325
57325	7692
7692	92675
92675	284756
284756	60437
60437	3170
3170	6754
6754	7056
7056	1002
1002	6874
6874	10388
10388	116154
116154	128611
128611	1522
1522	1908
1908	51012
51012	514
514	51497
51497	5509
5509	63939
63939	81027
81027	10047
10047	128817
128817	128821
128821	128822
128822	140880
140880	1469
1469	1470
1470	1471
1471	1472
1472	1473
1473	164380
164380	22918
22918	29107
29107	63908
63908	64412
64412	92086
92086	57136
57136	79953
79953	84532
84532	8530
8530	100127888
100127888	10732
10732	11047
11047	11054
11054	11255
11255	128826
128826	1299
1299	140628
140628	140893
140893	149986
149986	253868
253868	26039
26039	26164
26164	28231
28231	3911
3911	4923
4923	55257
55257	5688
5688	6227
6227	81928
81928	9885
9885	100134868
100134868	140838
140838	22981
22981	26090
26090	26152
26152	284798
284798	284800
284800	30813
30813	5834
5834	728882
728882	955
955	9837
9837	116151
116151	140687
140687	140689
140689	1477
1477	200232
200232	4159
4159	51507
51507	57091
57091	6790
6790	7022
7022	11122
11122	10110
10110	149699
149699	26013
26013	4605
4605	51098
51098	6431
6431	84969
84969	10564
10564	284749
284749	57580
57580	2139
2139	23613
23613	55959
55959	8202
8202	128602
128602	149775
149775	164284
164284	2778
2778	55370
55370	57403
57403	79716
79716	8675
8675	9217
9217	10357
10357	140690
140690	23626
23626	5105
5105	55544
55544	56937
56937	655
655	81030
81030	8480
8480	118421
118421	149992
149992	317754
317754	441956
441956	8204
8204	149998
149998	150000
150000	54033
54033	54094
54094	64092
64092	6782
6782	150084
150084	1826
1826	5121
5121	191585
191585	25825
25825	284835
284835	4599
4599	4600
4600	54097
54097	7113
7113	11096
11096	9510
9510	10950
10950	1525
1525	100131902
100131902	140258
140258	254950
254950	26285
26285	284827
284827	2897
2897	337882
337882	337959
337959	337960
337960	337963
337963	337966
337966	337967
337967	337968
337968	337969
337969	337970
337970	337971
337971	337972
337972	337973
337973	337974
337974	337975
337975	337976
337976	337979
337979	337985
337985	388818
388818	642976
642976	643803
643803	643812
643812	9073
9073	140578
140578	54149
54149	5651
5651	10069
10069	10600
10600	10694
10694	193629
193629	26046
26046	29104
29104	56911
56911	571
571	114614
114614	54072
54072	54148
54148	58494
58494	116159
116159	2551
2551	351
351	522
522	10317
10317	114041
114041	150082
150082	2114
2114	3150
3150	400866
400866	54014
54014	6450
6450	7485
7485	8624
8624	337879
337879	337880
337880	337977
337977	337978
337978	57466
57466	6647
6647	7074
7074	728299
728299	10281
10281	2078
2078	3763
3763	3772
3772	84677
84677	30811
30811	54069
54069	56246
56246	56683
56683	59271
59271	677846
677846	8867
8867	9875
9875	25966
25966	49854
49854	5152
5152	53347
53347	54020
54020	54089
54089	54101
54101	63977
63977	64699
64699	7031
7031	7032
7032	7033
7033	89765
89765	89766
89766	9619
9619	10215
10215	116448
116448	2618
2618	29980
29980	3454
3454	3455
3455	3460
3460	54067
54067	54943
54943	56245
56245	6453
6453	6651
6651	728409
728409	757
757	94104
94104	9946
9946	54102
54102	861
861	1827
1827	3753
3753	54065
54065	64968
64968	6526
6526	9992
9992	23515
23515	23562
23562	54093
54093	6493
6493	8208
8208	873
873	874
874	9980
9980	10311
10311	1859
1859	257203
257203	3141
3141	51227
51227	53820
53820	7267
7267	10785
10785	11077
11077	114038
114038	1409
1409	150094
150094	23076
23076	284836
284836	4731
4731	5316
5316	7307
7307	8566
8566	875
875	114043
114043	1476
1476	23308
23308	284837
284837	29947
29947	326
326	353323
353323	353332
353332	353333
353333	386672
386672	386674
386674	386675
386675	386676
386676	386677
386677	386678
386678	386679
386679	386680
386680	386681
386681	386682
386682	386683
386683	386684
386684	386685
386685	5211
5211	54084
54084	56894
56894	5822
5822	7109
7109	7226
7226	755
755	81543
81543	8209
8209	8568
8568	104
104	23275
23275	3689
3689	378825
378825	378832
378832	642852
642852	6573
6573	6612
6612	7327
7327	754
754	80781
80781	85395
85395	10841
10841	114044
114044	1291
1291	1292
1292	23181
23181	3275
3275	4047
4047	5116
5116	54039
54039	54058
54058	54059
54059	6285
6285	84221
84221	8888
8888	25817
25817	100130418
100130418	128954
128954	150160
150160	150165
150165	23765
23765	27437
27437	27439
27439	27440
27440	387590
387590	10343
10343	150383
150383	150384
150384	23151
23151	25771
25771	51512
51512	5465
5465	55020
55020	55687
55687	64781
64781	9620
9620	100130717
100130717	100192420
100192420	23786
23786	27443
27443	51807
51807	51816
51816	529
529	55670
55670	57553
57553	637
637	83733
83733	10587
10587	128989
128989	1312
1312	150197
150197	27037
27037	29801
29801	421
421	5413
5413	54487
54487	54584
54584	5902
5902	65078
65078	6899
6899	728233
728233	79680
79680	85359
85359	85376
85376	11274
11274	128977
128977	150185
150185	23617
23617	25786
25786	25787
25787	26220
26220	2679
2679	2928
2928	5625
5625	64976
64976	6576
6576	7122
7122	7290
7290	7353
7353	8214
8214	8218
8218	8220
8220	8318
8318	9993
9993	113691
113691	1399
1399	266697
266697	29797
29797	3053
3053	400891
400891	439931
439931	440799
440799	51586
51586	5297
5297	6545
6545	7625
7625	80764
80764	8216
8216	84222
84222	84861
84861	91179
91179	9127
9127	9342
9342	100037417
100037417	150244
150244	150248
150248	1652
1652	23384
23384	23523
23523	25774
25774	266747
266747	2687
2687	2952
2952	2953
2953	29774
29774	29802
29802	3543
3543	400916
400916	4282
4282	4320
4320	51233
51233	56241
56241	653399
653399	6598
6598	66035
66035	7621
7621	91316
91316	91319
91319	129049
129049	135
135	1415
1415	1417
1417	255349
255349	2678
2678	388886
388886	440822
440822	51733
51733	644165
644165	646074
646074	6634
6634	7152
7152	83606
83606	85379
85379	157
157	23544
23544	84700
84700	91353
91353	91355
91355	164714
164714	23209
23209	23774
23774	348645
348645	400935
400935	415116
415116	54456
54456	56666
56666	79087
79087	79174
79174	80305
80305	83642
83642	85378
85378	9889
9889	150221
150221	150223
150223	164592
164592	23119
23119	23753
23753	23759
23759	29799
29799	375133
375133	5594
5594	7332
7332	7441
7441	8940
8940	9647
9647	10762
10762	112885
112885	23313
23313	388910
388910	553158
553158	84247
84247	85352
85352	100271722
100271722	2192
2192	25814
25814	26150
26150	27127
27127	400931
400931	55007
55007	55267
55267	7380
7380	7477
7477	129025
129025	140883
140883	23532
23532	27156
27156	2781
2781	613
613	91227
91227	9609
9609	1413
1413	1414
1414	24144
24144	402055
402055	440823
440823	57168
57168	8459
8459	89781
89781	10737
10737	10738
10738	254240
254240	25793
25793	51493
51493	7078
7078	8224
8224	9215
9215	23331
23331	23760
23760	284900
284900	4330
4330	10291
10291	140606
140606	150290
150290	150291
150291	200312
200312	22880
22880	23481
23481	23541
23541	23762
23762	266629
266629	27124
27124	284904
284904	339665
339665	376844
376844	3985
3985	50487
50487	55000
55000	550631
550631	6525
6525	6948
6948	83874
83874	91445
91445	9514
9514	100113380
100113380	10633
10633	10634
10634	10740
10740	150280
150280	162
162	164633
164633	2130
2130	29796
29796	3976
3976	4744
4744	4771
4771	5008
5008	55954
55954	5988
5988	84164
84164	8508
8508	8563
8563	8897
8897	10042
10042	91464
91464	10369
10369	11020
11020	114904
114904	1439
1439	164656
164656	25828
25828	339669
339669	3560
3560	4357
4357	4627
4627	4689
4689	5816
5816	5880
5880	6753
6753	7263
7263	79734
79734	80020
80020	8664
8664	10043
10043	23543
23543	23551
23551	23780
23780	3162
3162	4151
4151	4174
4174	80830
80830	80831
80831	80832
80832	80833
80833	8542
8542	11078
11078	11135
11135	114794
114794	129138
129138	23464
23464	23539
23539	23616
23616	23764
23764	25829
25829	26088
26088	27128
27128	29775
29775	3005
3005	3956
3956	3957
3957	4242
4242	51386
51386	5435
5435	6663
6663	79159
79159	80115
80115	8398
8398	84645
84645	8484
8484	85377
85377	9463
9463	10126
10126	10521
10521	11015
11015	11144
11144	1454
1454	164668
164668	200315
200315	200316
200316	23466
23466	23467
23467	23492
23492	25776
25776	25777
25777	27350
27350	3761
3761	400927
400927	5155
5155	56993
56993	60489
60489	9567
9567	9582
9582	9929
9929	10454
10454	113828
113828	150350
150350	23112
23112	26807
26807	4248
4248	468
468	54471
54471	6122
6122	8911
8911	9145
9145	91582
91582	9402
9402	10478
10478	150353
150353	150356
150356	158
158	2033
2033	27352
27352	2847
2847	57591
57591	5905
5905	63929
63929	6767
6767	83746
83746	9978
9978	11252
11252	150372
150372	1727
1727	23170
23170	253190
253190	25809
25809	26286
26286	27341
27341	27349
27349	53947
53947	638
638	706
706	80274
80274	84271
84271	91695
91695	94009
94009	10766
10766	115650
115650	150365
150365	150368
150368	1564
1564	1565
1565	164684
164684	171568
171568	23264
23264	2547
2547	27254
27254	27351
27351	339674
339674	4668
4668	4700
4700	4809
4809	50
50	5372
5372	55964
55964	6721
6721	6942
6942	7008
7008	79019
79019	79640
79640	79879
79879	84844
84844	91689
91689	150379
150379	25813
25813	25830
25830	29780
29780	64098
64098	64800
64800	758
758	80339
80339	100131827
100131827	285299
285299	692099
692099	10752
10752	116135
116135	27255
27255	2917
2917	55207
55207	8553
8553	9695
9695	29931
29931	29995
29995	5021
5021	51066
51066	56852
56852	859
859	9901
9901	132241
132241	132243
132243	22820
22820	23023
23023	23129
23129	2815
2815	28976
28976	339122
339122	339942
339942	55764
55764	56941
56941	57461
57461	57501
57501	6010
6010	7555
7555	7879
7879	79825
79825	8930
8930	8971
8971	90288
90288	10474
10474	132014
132014	151835
151835	25917
25917	26140
26140	285367
285367	285368
285368	375323
375323	440944
440944	4968
4968	55209
55209	55831
55831	63924
63924	64419
64419	7862
7862	78987
78987	84522
84522	84818
84818	8536
8536	10057
10057	10195
10195	1173
1173	1181
1181	131408
131408	170572
170572	1857
1857	1981
1981	200909
200909	2049
2049	285242
285242	5437
5437	55324
55324	55486
55486	55689
55689	5708
5708	64110
64110	692107
692107	7066
7066	79929
79929	8646
8646	8893
8893	90113
90113	94032
94032	9718
9718	152217
152217	1739
1739	205564
205564	220729
220729	22916
22916	4241
4241	5062
5062	622
622	80235
80235	84248
84248	9711
9711	100113381
100113381	100128378
100128378	11188
11188	132158
132158	132160
132160	1849
1849	211
211	23166
23166	25886
25886	25981
25981	26354
26354	28972
28972	3697
3697	3699
3699	3700
3700	375346
375346	440957
440957	51460
51460	51533
51533	54106
54106	55193
55193	55830
55830	56920
56920	6159
6159	64943
64943	6787
6787	692089
692089	692109
692109	7134
7134	80335
80335	8314
8314	100126793
100126793	115795
115795	152302
152302	2177
2177	285370
285370	3656
3656	401052
401052	491
491	51738
51738	55845
55845	6396
6396	6538
6538	7428
7428	84657
84657	9797
9797	100125556
100125556	10840
10840	131669
131669	152015
152015	152065
152065	166012
166012	200810
200810	28999
28999	348807
348807	54946
54946	645840
645840	79364
79364	84303
84303	11343
11343	131601
131601	4171
4171	50512
50512	5361
5361	80325
80325	165721
165721	166348
166348	23434
23434	2624
2624	29927
29927	60678
60678	6184
6184	8607
8607	10644
10644	1427
1427	1608
1608	197
197	1974
1974	2119
2119	26998
26998	3273
3273	3827
3827	51726
51726	55171
55171	5984
5984	6043
6043	619567
619567	619568
619568	6434
6434	677847
677847	10188
10188	116211
116211	131540
131540	165918
165918	200931
200931	200933
200933	255758
255758	255798
255798	255812
255812	26043
26043	348793
348793	375387
375387	4585
4585	5130
5130	54965
54965	7037
7037	84984
84984	114885
114885	3693
3693	56667
56667	57493
57493	7707
7707	84561
84561	8723
8723	10533
10533	132001
132001	3269
3269	6529
6529	9686
9686	23066
23066	23609
23609	2945
2945	5468
5468	55287
55287	5894
5894	6161
6161	6854
6854	7079
7079	80746
80746	9922
9922	1962
1962	200879
200879	23355
23355	285382
285382	59343
59343	646600
646600	90407
90407	9175
9175	152002
152002	200958
200958	23527
23527	347
347	5504
5504	727956
727956	100129550
100129550	10954
10954	111
111	201562
201562	26984
26984	4638
4638	54437
54437	84925
84925	2199
2199	23225
23225	285375
285375	7476
